Source	Target	Type
3302034868	sean	Undirected
3302034868	serios	Undirected
3302034868	suiza	Undirected
3302476474	hermosa	Undirected
3302476474	noche	Undirected
3307609655	alfonso	Undirected
3307609655	hermoso	Undirected
3307609655	lópez	Undirected
3307609655	plaza	Undirected
3307609655	valledupar	Undirected
3309960605	problemas	Undirected
3309960605	👸	Undirected
3312609665	emoción	Undirected
3312609665	vez	Undirected
331338182	dios	Undirected
331338182	empiecen	Undirected
331338182	vacaciones	Undirected
331338182	✌	Undirected
331338182	👣	Undirected
331338182	😞	Undirected
331365183	#teníaquetuitearlo	Undirected
331365183	@cvergara23	Undirected
331365183	@yulietteotero1	Undirected
331365183	am	Undirected
331365183	amigas	Undirected
331365183	años	Undirected
331365183	barcelona	Undirected
331365183	bici	Undirected
331365183	bueno	Undirected
331365183	cara	Undirected
331365183	chao	Undirected
331365183	descomplicado	Undirected
331365183	día	Undirected
331365183	enyelao	Undirected
331365183	ganas	Undirected
331365183	hablame	Undirected
331365183	inestabilidad	Undirected
331365183	intermitencias	Undirected
331365183	irse	Undirected
331365183	lados	Undirected
331365183	manera	Undirected
331365183	mas	Undirected
331365183	mk	Undirected
331365183	muestras	Undirected
331365183	mundo	Undirected
331365183	muy	Undirected
331365183	ojalá	Undirected
331365183	ojos	Undirected
331365183	pescao	Undirected
331365183	puño	Undirected
331365183	rabia	Undirected
331365183	serio	Undirected
331365183	sueño	Undirected
331365183	tayrona	Undirected
331365183	u.	Undirected
331365183	vez	Undirected
331365183	vida	Undirected
331365183	🎶	Undirected
331365183	👌	Undirected
331365183	😂	Undirected
331365183	😐	Undirected
331365183	😒	Undirected
331365183	😤	Undirected
331365183	🙈	Undirected
331365183	🙊	Undirected
331407079	idiota	Undirected
331407079	meto	Undirected
331407079	pata	Undirected
3317881432	agua	Undirected
3317881432	fijo	Undirected
3317881432	palo	Undirected
3317881432	punto	Undirected
331955801	@weeklychris	Undirected
331955801	@weeklychrisx	Undirected
331955801	did	Undirected
331955801	get	Undirected
331955801	god	Undirected
331955801	if	Undirected
331955801	it	Undirected
331955801	not	Undirected
331955801	publishedddd	Undirected
331955801	😂	Undirected
331955801	😭	Undirected
332309818	asi	Undirected
332309818	casa	Undirected
332309818	cdc	Undirected
332309818	cómplice	Undirected
332309818	dolidas	Undirected
332309818	free	Undirected
332309818	grande	Undirected
332309818	iggy	Undirected
332309818	maldito	Undirected
332309818	negra	Undirected
332309818	nostalgia	Undirected
332309818	problem	Undirected
332309818	rb	Undirected
332309818	sol	Undirected
332309818	verano	Undirected
332511662	too	Undirected
332547748	#throwback	Undirected
332547748	ayy	Undirected
332547748	ayyy	Undirected
332547748	carajo	Undirected
332547748	cheveres	Undirected
332547748	cosas	Undirected
332547748	deutschland	Undirected
332547748	dia	Undirected
332547748	directo	Undirected
332547748	engaño	Undirected
332547748	jajajajajaja	Undirected
332547748	janeiro	Undirected
332547748	nach	Undirected
332547748	parte	Undirected
332547748	recuerdos	Undirected
332547748	regreso	Undirected
332547748	reisen	Undirected
332547748	reloj	Undirected
332547748	resto	Undirected
332547748	stereo	Undirected
332547748	tiempo	Undirected
332547748	unico	Undirected
332547748	vida	Undirected
332547748	🇸	Undirected
332547748	🇺	Undirected
332626891	chimba	Undirected
332626891	decirlo	Undirected
332626891	grax	Undirected
332626891	salsita	Undirected
332626891	tiempo	Undirected
332626891	todo	Undirected
332626891	vallenato	Undirected
3328107682	noche	Undirected
3328107682	💕	Undirected
333102982	@frogniel	Undirected
333102982	above	Undirected
333102982	alone	Undirected
333102982	and	Undirected
333102982	between	Undirected
333102982	ca	Undirected
333102982	cold	Undirected
333102982	cure	Undirected
333102982	friday	Undirected
333102982	home	Undirected
333102982	i	Undirected
333102982	in	Undirected
333102982	jam	Undirected
333102982	just	Undirected
333102982	like	Undirected
333102982	love	Undirected
333102982	my	Undirected
333102982	myself	Undirected
333102982	n't	Undirected
333102982	not	Undirected
333102982	one	Undirected
333102982	outside	Undirected
333102982	raging	Undirected
333102982	said	Undirected
333102982	scream	Undirected
333102982	she	Undirected
333102982	sintetizador	Undirected
333102982	solo	Undirected
333102982	that	Undirected
333102982	the	Undirected
333102982	up	Undirected
333102982	vida	Undirected
333102982	you	Undirected
33312559	#hardrockcafe	Undirected
33312559	#lesindigents	Undirected
33312559	#panama	Undirected
33312559	banda	Undirected
33312559	buena	Undirected
33312559	excelente	Undirected
33312559	noche	Undirected
33312559	presentación	Undirected
333499339	livre	Undirected
333499339	louco	Undirected
333499339	testes	Undirected
3338431348	estrella	Undirected
334473445	😡	Undirected
334754869	@bubblegumsx	Undirected
334754869	bill	Undirected
334754869	reflejos	Undirected
334754869	secas	Undirected
334754869	sjw	Undirected
334754869	social	Undirected
3348425236	abraço	Undirected
3348425236	amazônia	Undirected
3348425236	araújo	Undirected
3348425236	brasil	Undirected
3348425236	caminhos	Undirected
3348425236	cocordo	Undirected
3348425236	ele	Undirected
3348425236	esperando	Undirected
3348425236	facebook	Undirected
3348425236	gabriel	Undirected
3348425236	homenageiam	Undirected
3348425236	inbox	Undirected
3348425236	legal	Undirected
3348425236	música	Undirected
3348425236	quer	Undirected
3348425236	seguir	Undirected
3348425236	sim	Undirected
3348425236	tube	Undirected
3348425236	ver	Undirected
3348425236	é	Undirected
334873503	's	Undirected
334873503	about	Undirected
334873503	let	Undirected
334873503	you	Undirected
334873503	🔊	Undirected
3351609934	sueño	Undirected
3351609934	👌	Undirected
3351609934	😍	Undirected
3355768517	👊	Undirected
3355768517	💪	Undirected
3355768517	💯	Undirected
3356259399	🙈	Undirected
335671327	@anahi	Undirected
335671327	brasil	Undirected
335671327	envidia	Undirected
335671327	🇴	Undirected
335671327	👏	Undirected
335671327	💕	Undirected
3358089953	asombroso	Undirected
3358089953	miedo	Undirected
3358089953	películas	Undirected
3358089953	👻	Undirected
3358089953	👽	Undirected
3358089953	📽	Undirected
3358089953	🙈	Undirected
3362235742	#sabadodeganarseguidores	Undirected
336225901	fuckbo	Undirected
336225901	i	Undirected
336225901	it	Undirected
336225901	you	Undirected
336225901	🙊	Undirected
336231847	@oxigenoquilla	Undirected
336231847	prod.@jdmusicpro	Undirected
3362845965	@jdealthaus	Undirected
3362845965	@larepublicape	Undirected
3362845965	@worejas	Undirected
3362845965	al	Undirected
3362845965	althaus	Undirected
3362845965	amerita	Undirected
3362845965	antropólogo	Undirected
3362845965	apra	Undirected
3362845965	apristas	Undirected
3362845965	facebook	Undirected
3362845965	fantasía	Undirected
3362845965	frieguen	Undirected
3362845965	gatos	Undirected
3362845965	interior	Undirected
3362845965	jaime	Undirected
3362845965	ladrones	Undirected
3362845965	lavada	Undirected
3362845965	lavado	Undirected
3362845965	león	Undirected
3362845965	luciana	Undirected
3362845965	mineras	Undirected
3362845965	perú	Undirected
3362845965	q	Undirected
3362845965	realidad	Undirected
3362845965	solo	Undirected
3362845965	vaginal	Undirected
3362845965	voto	Undirected
3362845965	votos	Undirected
3362845965	x	Undirected
3364444121	@faunobarrberini	Undirected
3364444121	@ssicksadworldx	Undirected
3364444121	buu	Undirected
3364444121	dick	Undirected
336784234	💕	Undirected
336808509	caerte	Undirected
336808509	largas	Undirected
336808509	pensamientos	Undirected
336808509	persona	Undirected
336808509	soñadoras	Undirected
337199584	acéptala	Undirected
337199584	creencias	Undirected
337199584	feliz	Undirected
337199584	importan	Undirected
337199584	pasado	Undirected
337199584	persona	Undirected
337199584	quieres	Undirected
337199584	solo	Undirected
337199584	verdad	Undirected
337199584	❤	Undirected
3373573601	@imarioruiz	Undirected
3373573601	acá	Undirected
3373573601	pendejas	Undirected
3374757533	triste	Undirected
3374757533	um	Undirected
3376855025	humilde	Undirected
3376855025	mejores	Undirected
3376855025	opinión	Undirected
3376855025	🌼	Undirected
3376855025	🍀	Undirected
337786714	conjuro	Undirected
337786714	culpa	Undirected
337951616	💪	Undirected
3381262119	cucarachas	Undirected
3381262119	😭	Undirected
3383281671	canso	Undirected
3383281671	hahahah	Undirected
3383281671	marico	Undirected
3383281671	pes	Undirected
338808835	♥	Undirected
3389996355	actitud	Undirected
3389996355	amiga	Undirected
3389996355	amores	Undirected
3389996355	arteeeee	Undirected
3389996355	bailarte	Undirected
3389996355	buena	Undirected
3389996355	capaces	Undirected
3389996355	coca	Undirected
3389996355	comerte	Undirected
3389996355	complazco	Undirected
3389996355	completica	Undirected
3389996355	diabla	Undirected
3389996355	diablita	Undirected
3389996355	dios	Undirected
3389996355	evelyn	Undirected
3389996355	for	Undirected
3389996355	grande	Undirected
3389996355	guilla	Undirected
3389996355	hipermega	Undirected
3389996355	infierno	Undirected
3389996355	internet	Undirected
3389996355	jajaja	Undirected
3389996355	lío	Undirected
3389996355	mal	Undirected
3389996355	mala	Undirected
3389996355	malparida	Undirected
3389996355	ojeras	Undirected
3389996355	playa	Undirected
3389996355	posiciones	Undirected
3389996355	preguntándole	Undirected
3389996355	prohibidas	Undirected
3389996355	q	Undirected
3389996355	selfie	Undirected
3389996355	sexo	Undirected
3389996355	situación	Undirected
3389996355	sola	Undirected
3389996355	the	Undirected
3389996355	tiempo	Undirected
3389996355	vakero	Undirected
3389996355	vez	Undirected
3389996355	ñam	Undirected
3389996355	última	Undirected
3389996355	🎶	Undirected
3389996355	🐼	Undirected
3389996355	👀	Undirected
3389996355	👅	Undirected
3389996355	💋	Undirected
3389996355	💓	Undirected
3389996355	🔥	Undirected
3389996355	😈	Undirected
3389996355	😍	Undirected
3389996355	😘	Undirected
3389996355	😭	Undirected
3389996355	🙌	Undirected
339173600	$	Undirected
339173600	acoso	Undirected
339173600	blasfemia	Undirected
339173600	coqueteo	Undirected
339173600	diferencia	Undirected
339173600	foto	Undirected
339173600	nuevo	Undirected
339173600	pecado	Undirected
339173600	penes	Undirected
339173600	😳	Undirected
339413309	#cagua	Undirected
339413309	#hayfuturo	Undirected
339413309	arévalo	Undirected
339413309	bautista	Undirected
339413309	elvia	Undirected
339413309	fiestas	Undirected
339413309	juan	Undirected
339413309	mejores	Undirected
339413309	querida	Undirected
339413309	san	Undirected
339671962	laguna	Undirected
339671962	samborondón	Undirected
339671962	sol	Undirected
339671962	💕	Undirected
339715629	1933-2011	Undirected
339715629	1959-1996	Undirected
339715629	@timochenkofarc	Undirected
339715629	acto	Undirected
339715629	acusado	Undirected
339715629	astrofísica	Undirected
339715629	años	Undirected
339715629	bosque	Undirected
339715629	carcelero	Undirected
339715629	colombia	Undirected
339715629	colombianas	Undirected
339715629	complacientes	Undirected
339715629	cuerpos	Undirected
339715629	desaparecidos	Undirected
339715629	dios	Undirected
339715629	easley	Undirected
339715629	encuentro	Undirected
339715629	espiritualidad	Undirected
339715629	fe	Undirected
339715629	fiesta	Undirected
339715629	gobierno	Undirected
339715629	gozo	Undirected
339715629	guerra	Undirected
339715629	idea	Undirected
339715629	inesperado	Undirected
339715629	insaciables	Undirected
339715629	intima	Undirected
339715629	libertarios	Undirected
339715629	maldita	Undirected
339715629	maldito	Undirected
339715629	miedo	Undirected
339715629	ninfa	Undirected
339715629	ninfas	Undirected
339715629	niñas	Undirected
339715629	noche	Undirected
339715629	paz	Undirected
339715629	pedófilo	Undirected
339715629	pena	Undirected
339715629	pleno	Undirected
339715629	plomo	Undirected
339715629	protocolario	Undirected
339715629	racismo	Undirected
339715629	racista	Undirected
339715629	seductor	Undirected
339715629	sexual	Undirected
339715629	siempre	Undirected
339715629	solo	Undirected
339715629	sátiro	Undirected
339715629	sátiros	Undirected
339715629	vaile	Undirected
339715629	vergüenza	Undirected
339715629	xxi	Undirected
3398157268	@santicharris	Undirected
3398157268	acapela	Undirected
3398157268	amigos	Undirected
3398157268	amor	Undirected
3398157268	buenas	Undirected
3398157268	cantarte	Undirected
3398157268	circo	Undirected
3398157268	culparnos	Undirected
3398157268	deja	Undirected
3398157268	desvelas	Undirected
3398157268	días	Undirected
3398157268	esperas	Undirected
3398157268	excusa	Undirected
3398157268	favor	Undirected
3398157268	foto	Undirected
3398157268	jajaja	Undirected
3398157268	madres	Undirected
3398157268	muchacho	Undirected
3398157268	muchisimas	Undirected
3398157268	noche	Undirected
3398157268	parrrrfavarrrr	Undirected
3398157268	quel	Undirected
3398157268	realidad	Undirected
3398157268	risa	Undirected
3398157268	snap	Undirected
3398157268	sorpresas	Undirected
3398157268	tenga	Undirected
3398157268	tiempo	Undirected
3398157268	única	Undirected
3398157268	♧	Undirected
3398157268	🎶	Undirected
3398157268	💃	Undirected
340166158	buenas	Undirected
340166158	pela	Undirected
340166158	😴	Undirected
3404774584	amiga	Undirected
3404774584	camila	Undirected
3404774584	jajaja	Undirected
3404774584	jajajajajajajaja	Undirected
3404774584	pelo	Undirected
3404774584	verga	Undirected
3404774584	😂	Undirected
3404774584	😑	Undirected
3405007420	eternidad	Undirected
3405007420	hermosa	Undirected
3405007420	imposible	Undirected
3405007420	jugado	Undirected
3405007420	minutos	Undirected
3405007420	querido	Undirected
340665499	cumpleaños	Undirected
340665499	dios	Undirected
340665499	feliz	Undirected
340665499	éxitos	Undirected
340665499	🎉	Undirected
340665499	😍	Undirected
341036536	gustavobarandica	Undirected
341036536	🎉	Undirected
3411606039	💓	Undirected
341187352	manos	Undirected
341187352	personas	Undirected
341187352	💔	Undirected
341187352	💩	Undirected
341599837	dañado	Undirected
341599837	ganas	Undirected
3416804495	chao	Undirected
3416804495	hola	Undirected
342233446	club	Undirected
342233446	loveu	Undirected
342233446	palosanto	Undirected
34232446	bar	Undirected
34232446	manes	Undirected
34232446	medellín	Undirected
34232446	salsa	Undirected
342345092	hambreeee	Undirected
3442706175	👏	Undirected
344525527	corazon	Undirected
344525527	medellín	Undirected
344926800	películas	Undirected
344926800	terror	Undirected
344926800	👫	Undirected
344926800	💕	Undirected
3449346081	amooooooo	Undirected
344982979	lentos	Undirected
344982979	miedo	Undirected
345266381	loco	Undirected
345266381	ojos	Undirected
345266381	primero	Undirected
345439646	drown	Undirected
345439646	fool	Undirected
345439646	hands	Undirected
345439646	i	Undirected
345439646	in	Undirected
345439646	long	Undirected
345439646	since	Undirected
345439646	the	Undirected
345439646	there	Undirected
345439646	till	Undirected
345439646	to	Undirected
345439646	too	Undirected
345439646	weekend	Undirected
345439646	your	Undirected
345439646	🎶	Undirected
34657878	chicos	Undirected
34657878	excelente	Undirected
34657878	gracias	Undirected
34657878	locuras	Undirected
34657878	🔥	Undirected
